Date,Close,log_return
2016-08-23,2186.9,0.0019498626169784927
2016-08-24,2175.44,-0.00525407298057079
2016-08-25,2172.47,-0.0013661738453381034
2016-08-26,2169.04,-0.0015800957333471644
2016-08-29,2180.38,0.005214500184160364
2016-08-30,2176.12,-0.001955699005067757
2016-08-31,2170.95,-0.0023786147623905407
2016-09-01,2170.86,-4.1457364560848475e-05
2016-09-02,2179.98,0.004192300041961694
2016-09-06,2186.48,0.002977242343370712
2016-09-07,2186.16,-0.00014636466783102264
2016-09-08,2181.3,-0.002225550780543095
2016-09-09,2127.81,-0.024827747563078262
2016-09-12,2159.04,0.014570396678018405
2016-09-13,2127.02,-0.014941739368127038
2016-09-14,2125.77,-0.0005878494052122818
2016-09-15,2147.26,0.010058521089339578
2016-09-16,2139.16,-0.0037793821611114
2016-09-19,2139.12,-1.8699103377706194e-05
2016-09-20,2139.76,0.00029914370338612883
2016-09-21,2163.12,0.010857950722305887
2016-09-22,2177.18,0.00647883749098721
2016-09-23,2164.69,-0.005753297289881942
2016-09-26,2146.1,-0.008624922689933534
2016-09-27,2159.93,0.006423572318236204
2016-09-28,2171.37,0.005282490985375254
2016-09-29,2151.13,-0.009365019283515963
2016-09-30,2168.27,0.007936329103086948
2016-10-03,2161.2,-0.0032659915807071727
2016-10-04,2150.49,-0.004967899838308476
2016-10-05,2159.73,0.004287490733457133
2016-10-06,2160.77,0.00048142577020549027
2016-10-07,2153.74,-0.0032587738683274026
2016-10-10,2163.66,0.004595366404335444
2016-10-11,2136.73,-0.01252460917831133
2016-10-12,2139.18,0.0011459550215580094
2016-10-13,2132.55,-0.0031041312647026587
2016-10-14,2132.98,0.00020161621250114337
2016-10-17,2126.5,-0.003042627268629694
2016-10-18,2139.6,0.006141459963406426
2016-10-19,2144.29,0.002189599580656676
2016-10-20,2141.34,-0.0013766939590791338
2016-10-21,2141.16,-8.40630473346593e-05
2016-10-24,2151.33,0.004738517284547328
2016-10-25,2143.16,-0.0038048801401329158
2016-10-26,2139.43,-0.0017419369788722605
2016-10-27,2133.04,-0.0029912461712182647
2016-10-28,2126.41,-0.0031130804936907452
2016-10-31,2126.15,-0.00012227928604158222
2016-11-01,2111.72,-0.00681005116629585
2016-11-02,2097.94,-0.006546870397736271
2016-11-03,2088.66,-0.004433198871882205
2016-11-04,2085.18,-0.0016675295681620739
2016-11-07,2131.52,0.021980157782961918
2016-11-08,2139.56,0.0037648601743320853
2016-11-09,2163.26,0.011016142751233637
2016-11-10,2167.48,0.0019488592414456107
2016-11-11,2164.45,-0.00139891479970089
2016-11-14,2164.2,-0.00011550945457727835
2016-11-15,2180.39,0.007452981727622543
2016-11-16,2176.94,-0.0015835388740041978
2016-11-17,2187.12,0.004665388864814268
2016-11-18,2181.9,-0.002389553027375868
2016-11-21,2198.18,0.0074336884116066315
2016-11-22,2202.94,0.002163086603401254
2016-11-23,2204.72,0.0008076848471825215
2016-11-25,2213.35,0.003906688203705322
2016-11-28,2201.72,-0.005268331826910888
2016-11-29,2204.66,0.001334428912746155
2016-11-30,2198.81,-0.002656997068934963
2016-12-01,2191.08,-0.0035217319747591347
2016-12-02,2191.95,0.0003969856521290893
2016-12-05,2204.71,0.005804422368380635
2016-12-06,2212.23,0.0034050755798862298
2016-12-07,2241.35,0.013077306345681272
2016-12-08,2246.19,0.0021570846729908055
2016-12-09,2259.53,0.005921379481215183
2016-12-12,2256.96,-0.0011380520171107023
2016-12-13,2271.72,0.006518478790004778
2016-12-14,2253.28,-0.00815032136007865
2016-12-15,2262.03,0.0038757077378477334
2016-12-16,2258.07,-0.0017521740727586277
2016-12-19,2262.53,0.0019731900398509694
2016-12-20,2270.76,0.003630921049278868
2016-12-21,2265.18,-0.0024603512457384014
2016-12-22,2260.96,-0.001864724123785244
2016-12-23,2263.79,0.00125089800277145
2016-12-27,2268.88,0.0022459178098381827
2016-12-28,2249.92,-0.00839165763624905
2016-12-29,2249.26,-0.00029338679703094783
2016-12-30,2238.83,-0.0046478652506074525
2017-01-03,2257.83,0.008450767046808139
2017-01-04,2270.75,0.0057059983723570795
2017-01-05,2269.0,-0.0007709676024818535
2017-01-06,2276.98,0.003510797758279338
2017-01-09,2268.9,-0.003554871008026872
2017-01-10,2268.9,0.0
2017-01-11,2275.32,0.0028255693040186713
2017-01-12,2270.44,-0.0021470565426557897
2017-01-13,2274.64,0.001848152813804127
2017-01-17,2267.89,-0.0029719143156583527
2017-01-18,2271.89,0.0017622003864135038
2017-01-19,2263.69,-0.0036158590231876175
2017-01-20,2271.31,0.003360532379786285
2017-01-23,2265.2,-0.00269370229296495
2017-01-24,2280.07,0.0065430889919335655
2017-01-25,2298.37,0.007994031790009792
2017-01-26,2296.68,-0.0007355741836105878
2017-01-27,2294.69,-0.0008668437196783785
2017-01-30,2280.9,-0.0060276562158030345
2017-01-31,2278.87,-0.0008903958463326589
2017-02-01,2279.55,0.0002983489915555637
2017-02-02,2280.85,0.0005701254430370284
2017-02-03,2297.42,0.007238573675816262
2017-02-06,2292.56,-0.0021176570774645853
2017-02-07,2293.08,0.00022679495216770817
2017-02-08,2294.67,0.0006931502647971044
2017-02-09,2307.87,0.005735978912330353
2017-02-10,2316.1,0.0035597154352586813
2017-02-13,2328.25,0.005232175748100865
2017-02-14,2337.58,0.003999293774357149
2017-02-15,2349.25,0.004979922087049893
2017-02-16,2347.22,-0.0008644791200298485
2017-02-17,2351.16,0.0016771742275309975
2017-02-21,2365.38,0.006029862181035739
2017-02-22,2362.82,-0.0010828646208507209
2017-02-23,2363.81,0.0004189031146832889
2017-02-24,2367.34,0.0014922378935526837
2017-02-27,2369.75,0.0010175023940544037
2017-02-28,2363.64,-0.002581660667547503
2017-03-01,2395.96,0.013581181939564146
2017-03-02,2381.92,-0.005877100476419983
2017-03-03,2383.12,0.0005036683953827392
2017-03-06,2375.31,-0.0032825982574173906
2017-03-07,2368.39,-0.0029175558777589927
2017-03-08,2362.98,-0.00228686505504605
2017-03-09,2364.87,0.0007995177937871745
2017-03-10,2372.6,0.003263348099308061
2017-03-13,2373.47,0.000366619122661227
2017-03-14,2365.45,-0.0033847406821552184
2017-03-15,2385.26,0.008339854388316859
2017-03-16,2381.38,-0.001627981495114561
2017-03-17,2378.25,-0.0013152284741453357
2017-03-20,2373.47,-0.0020119037369017434
2017-03-21,2344.02,-0.012485615265953598
2017-03-22,2348.45,0.001888131971474749
2017-03-23,2345.96,-0.0010608362855029085
2017-03-24,2343.98,-0.0008443605323886771
2017-03-27,2341.59,-0.001020153452953032
2017-03-28,2358.57,0.007225317380816776
2017-03-29,2361.13,0.0010848148191859863
2017-03-30,2368.06,0.002930736536392864
2017-03-31,2362.72,-0.0022575567952731745
2017-04-03,2358.84,-0.0016435249677559938
2017-04-04,2360.16,0.0005594405740314556
2017-04-05,2352.95,-0.0030595532989128316
2017-04-06,2357.49,0.0019276336842422026
2017-04-07,2355.54,-0.0008274931885736692
2017-04-10,2357.16,0.0006875040056906201
2017-04-11,2353.78,-0.0014349580253538718
2017-04-12,2344.93,-0.0037669958202624088
2017-04-13,2328.95,-0.006838028476069624
2017-04-17,2349.01,0.00857644056804574
2017-04-18,2342.19,-0.002907573671845576
2017-04-19,2338.17,-0.0017178170006362237
2017-04-20,2355.84,0.00752877964253873
2017-04-21,2348.69,-0.0030396258521454556
2017-04-24,2374.15,0.01078175277383675
2017-04-25,2388.61,0.00607212810606228
2017-04-26,2387.45,-0.00048575605114287157
2017-04-27,2388.77,0.0005527383720211887
2017-04-28,2384.2,-0.001914950815332439
2017-05-01,2388.33,0.0017307386358744736
2017-05-02,2391.17,0.0011884089692433264
2017-05-03,2388.13,-0.0012721529972958834
2017-05-04,2389.52,0.0005818760433342618
2017-05-05,2399.29,0.0040803513003337955
2017-05-08,2399.38,3.7510393508632944e-05
2017-05-09,2396.92,-0.0010257908036237495
2017-05-10,2399.63,0.0011299789591925347
2017-05-11,2394.44,-0.0021651757390088733
2017-05-12,2390.9,-0.0014795189665717245
2017-05-15,2402.32,0.004765073002474196
2017-05-16,2400.67,-0.0006870720384215545
2017-05-17,2357.03,-0.01834551314368671
2017-05-18,2365.72,0.003680063440703485
2017-05-19,2381.73,0.0067446990247326255
2017-05-22,2394.02,0.005146846937212679
2017-05-23,2398.42,0.0018362259042570273
2017-05-24,2404.39,0.002486045908441703
2017-05-25,2415.07,0.004432039059246051
2017-05-26,2415.82,0.00031050179409053413
2017-05-30,2412.91,-0.0012052860078259897
2017-05-31,2411.8,-0.0004601312906196142
2017-06-01,2430.06,0.0075425917183000735
2017-06-02,2439.07,0.003700870703284842
2017-06-05,2436.1,-0.0012184192007351768
2017-06-06,2429.33,-0.0027829007381505733
2017-06-07,2433.14,0.0015671051049048756
2017-06-08,2433.79,0.0002671088361099194
2017-06-09,2431.77,-0.0008303258478186137
2017-06-12,2429.39,-0.0009791902303826205
2017-06-13,2440.35,0.004501274608283978
2017-06-14,2437.92,-0.0009962549022448641
2017-06-15,2432.46,-0.0022421257837548225
2017-06-16,2433.15,0.0002836232269434191
2017-06-19,2453.46,0.008312558992557229
2017-06-20,2437.03,-0.0067191883898738425
2017-06-21,2435.61,-0.0005828462764325693
2017-06-22,2434.5,-0.00045584186772806845
2017-06-23,2438.3,0.0015596785299303306
2017-06-26,2439.07,0.0003157439383913996
2017-06-27,2419.38,-0.008105510111855452
2017-06-28,2440.69,0.008769477216596933
2017-06-29,2419.7,-0.00863722067177175
2017-06-30,2423.41,0.001532073698797376
2017-07-03,2429.01,0.0023081276913972104
2017-07-05,2432.54,0.0014522119983846338
2017-07-06,2409.75,-0.009412971248548452
2017-07-07,2425.18,0.006382740756956551
2017-07-10,2427.43,0.0009273360773853767
2017-07-11,2425.53,-0.0007830273058413439
2017-07-12,2443.25,0.007279063026366828
2017-07-13,2447.83,0.0018727975574499567
2017-07-14,2459.27,0.004662640144142749
2017-07-17,2459.14,-5.286261211612242e-05
2017-07-18,2460.61,0.0005975913588072146
2017-07-19,2473.83,0.005358270292070699
2017-07-20,2473.45,-0.0001536197671230255
2017-07-21,2472.54,-0.0003679748686389317
2017-07-24,2469.91,-0.0010642496123312029
2017-07-25,2477.13,0.002918919243124485
2017-07-26,2477.83,0.00028254516874248736
2017-07-27,2475.42,-0.0009730985474876164
2017-07-28,2472.1,-0.0013420867417748283
2017-07-31,2470.3,-0.0007283910972732954
2017-08-01,2476.35,0.0024461011054492943
2017-08-02,2477.57,0.0004925392516081928
2017-08-03,2472.16,-0.0021859786914877333
2017-08-04,2476.83,0.0018872543230461503
2017-08-07,2480.91,0.001645911613383788
2017-08-08,2474.92,-0.0024173560904774405
2017-08-09,2474.02,-0.0003637142539298921
2017-08-10,2438.21,-0.014580194485226627
2017-08-11,2441.32,0.0012747131060235617
2017-08-14,2465.84,0.009993643603759317
2017-08-15,2464.61,-0.0004989402693533762
2017-08-16,2468.11,0.0014190955851409726
2017-08-17,2430.01,-0.015557302982010413
2017-08-18,2425.55,-0.0018370697733356423
2017-08-21,2428.37,0.001161947587631218
2017-08-22,2452.51,0.009891739536413091
2017-08-23,2444.04,-0.0034595821335070553
2017-08-24,2438.97,-0.002076588752393249
2017-08-25,2443.05,0.001671439670407615
2017-08-28,2444.24,0.0004869774552016537
2017-08-29,2446.3,0.0008424428066566847
2017-08-30,2457.59,0.004604515985120017
2017-08-31,2471.65,0.005704748858195607
2017-09-01,2476.55,0.001980518815597243
2017-09-05,2457.85,-0.007579478568344733
2017-09-06,2465.54,0.003123866382146012
2017-09-07,2465.1,-0.00017847581700003445
2017-09-08,2461.43,-0.0014898927557061015
2017-09-11,2488.11,0.01078090425084266
2017-09-12,2496.48,0.0033583535924837093
2017-09-13,2498.37,0.0007567795189853399
2017-09-14,2495.62,-0.001101323902514828
2017-09-15,2500.23,0.0018455323152091196
2017-09-18,2503.87,0.001454807314798856
2017-09-19,2506.65,0.0011096653781503818
2017-09-20,2508.24,0.0006341116368568933
2017-09-21,2500.6,-0.0030506088934592057
2017-09-22,2502.22,0.0006476347566470864
2017-09-25,2496.66,-0.002224499204925401
2017-09-26,2496.84,7.209372187055862e-05
2017-09-27,2507.04,0.00407684202160663
2017-09-28,2510.06,0.0012038828664966417
2017-09-29,2519.36,0.0036982437735080254
2017-10-02,2529.12,0.0038665151329828618
2017-10-03,2534.58,0.002156526696299288
2017-10-04,2537.74,0.001245978332918618
2017-10-05,2552.07,0.0056308733972807445
2017-10-06,2549.33,-0.0010742150246922932
2017-10-09,2544.73,-0.001806025547531398
2017-10-10,2550.64,0.002319754070958524
2017-10-11,2555.24,0.0018018446358105678
2017-10-12,2550.93,-0.0016881541443298786
2017-10-13,2553.17,0.0008777258062382387
2017-10-16,2557.64,0.001749233933479033
2017-10-17,2559.36,0.0006722689328819698
2017-10-18,2561.26,0.0007420976706713489
2017-10-19,2562.1,0.0003279098121256041
2017-10-20,2575.21,0.005103849469401567
2017-10-23,2564.98,-0.003980402867081345
2017-10-24,2569.13,0.0016166388736671422
2017-10-25,2557.15,-0.004673963111462065
2017-10-26,2560.4,0.0012701392021270408
2017-10-27,2581.07,0.008040545353815709
2017-10-30,2572.83,-0.0031975812572380136
2017-10-31,2575.26,0.0009440395099815646
2017-11-01,2579.36,0.0015908062532812295
2017-11-02,2579.85,0.0001899515629224524
2017-11-03,2587.84,0.0030922932168460093
2017-11-06,2591.13,0.0012705230741127949
2017-11-07,2590.64,-0.00018912456610831185
2017-11-08,2594.38,0.0014426176364308319
2017-11-09,2584.62,-0.003769071849442085
2017-11-10,2582.3,-0.0008980205445068279
2017-11-13,2584.84,0.0009831358177203597
2017-11-14,2578.87,-0.0023122919993499025
2017-11-15,2564.62,-0.005540998994613133
2017-11-16,2585.64,0.008162740022441106
2017-11-17,2578.85,-0.0026294963926014603
2017-11-20,2582.14,0.0012749493588080085
2017-11-21,2599.03,0.006519786005639183
2017-11-22,2597.08,-0.0007505615129561605
2017-11-24,2602.42,0.0020540443802277153
2017-11-27,2601.42,-0.00038433157526274186
2017-11-28,2627.04,0.009800287295721688
2017-11-29,2626.07,-0.00036930504445020773
2017-11-30,2647.58,0.008157583185788297
2017-12-01,2642.22,-0.0020265423397498594
2017-12-04,2639.44,-0.0010526994379516097
2017-12-05,2629.57,-0.003746438721674572
2017-12-06,2629.27,-0.00011409360251590783
2017-12-07,2636.98,0.0029280818451757895
2017-12-08,2651.5,0.005491194628844731
2017-12-11,2659.99,0.0031968457929973937
2017-12-12,2664.11,0.0015476797289268873
2017-12-13,2662.85,-0.00047306532187096906
2017-12-14,2652.01,-0.004079134739528811
2017-12-15,2675.81,0.00893429519491562
2017-12-18,2690.16,0.005348533148324286
2017-12-19,2681.47,-0.0032355197885935993
2017-12-20,2679.25,-0.0008282469992488828
2017-12-21,2684.57,0.001983661548850435
2017-12-22,2683.34,-0.0004582789284945932
2017-12-26,2680.5,-0.0010589429458702782
2017-12-27,2682.62,0.000790584626270352
2017-12-28,2687.54,0.001832348152224661
2017-12-29,2673.61,-0.005196657936668458
2018-01-02,2695.81,0.008269096661867259
2018-01-03,2713.06,0.006378433382130844
2018-01-04,2723.99,0.004020568037294225
2018-01-05,2743.15,0.007009177903581687
2018-01-08,2747.71,0.0016609423836406734
2018-01-09,2751.29,0.0013020551030287209
2018-01-10,2748.23,-0.0011128245067881792
2018-01-11,2767.56,0.007008997490407509
2018-01-12,2786.24,0.006726951075669341
2018-01-16,2776.42,-0.0035306886277952643
2018-01-17,2802.56,0.009370957160522941
2018-01-18,2798.03,-0.0016176870607855776
2018-01-19,2810.3,0.004375641082824622
2018-01-22,2832.97,0.008034392098314136
2018-01-23,2839.13,0.0021720359026726754
2018-01-24,2837.54,-0.000560187589407235
2018-01-25,2839.25,0.0006024531651585008
2018-01-26,2872.87,0.011771597314994331
2018-01-29,2853.53,-0.006754705760661395
2018-01-30,2822.43,-0.010958608318405894
2018-01-31,2823.81,0.0004888208887612322
2018-02-01,2821.98,-0.0006482706810171379
2018-02-02,2762.13,-0.021436645011316813
2018-02-05,2648.94,-0.04184256124518182
2018-02-06,2695.14,0.017290591086863927
2018-02-07,2681.66,-0.005014145306667217
2018-02-08,2581.0,-0.038259085020510675
2018-02-09,2619.55,0.014825626559633598
2018-02-12,2656.0,0.013818684318076535
2018-02-13,2662.94,0.0026095439836835155
2018-02-14,2698.63,0.013313461230303858
2018-02-15,2731.2,0.011996836229864805
2018-02-16,2732.22,0.00037339249475554226
2018-02-20,2716.26,-0.005858531424819624
2018-02-21,2701.33,-0.005511689809003073
2018-02-22,2703.96,0.0009731208529206725
2018-02-23,2747.3,0.01590124602558518
2018-02-26,2779.6,0.01168842126055658
2018-02-27,2744.28,-0.012788286983878905
2018-02-28,2713.83,-0.01115782419577016
2018-03-01,2677.67,-0.01341390789066299
2018-03-02,2691.25,0.005058756308713441
2018-03-05,2720.94,0.010971639144904621
2018-03-06,2728.12,0.002635318442213652
2018-03-07,2726.8,-0.0004839667770610845
2018-03-08,2738.97,0.004453176811945347
2018-03-09,2786.57,0.017229511513169093
2018-03-12,2783.02,-0.001274779824276706
2018-03-13,2765.31,-0.006383924585162681
2018-03-14,2749.48,-0.005740941532719646
2018-03-15,2747.33,-0.0007822719394123823
2018-03-16,2752.01,0.0017020228353894495
2018-03-19,2712.92,-0.014306008195446474
2018-03-20,2716.94,0.0014807014304167865
2018-03-21,2711.93,-0.0018456884848019328
2018-03-22,2643.69,-0.025484890016140405
2018-03-23,2588.26,-0.021189833248421053
2018-03-26,2658.55,0.026795026112632847
2018-03-27,2612.62,-0.017427312133270867
2018-03-28,2605.0,-0.002920874045064359
2018-03-29,2640.87,0.013675733119263178
2018-04-02,2581.88,-0.022590592580476354
2018-04-03,2614.45,0.0125359346035534
2018-04-04,2644.69,0.011500105825438922
2018-04-05,2662.84,0.006839366240059874
2018-04-06,2604.47,-0.022164022802027894
2018-04-09,2613.16,0.003331017352751431
2018-04-10,2656.87,0.01658852125511512
2018-04-11,2642.19,-0.005540619488903609
2018-04-12,2663.99,0.008216880187238651
2018-04-13,2656.3,-0.0028908218745016256
2018-04-16,2677.84,0.008076322362107646
2018-04-17,2706.39,0.010605144127270982
2018-04-18,2708.64,0.0008310203745827138
2018-04-19,2693.13,-0.005742577941307836
2018-04-20,2670.14,-0.008573180471046271
2018-04-23,2670.29,5.6175251820889116e-05
2018-04-24,2634.56,-0.01347089561834558
2018-04-25,2639.4,0.0018354334726682353
2018-04-26,2666.94,0.010380129158368057
2018-04-27,2669.91,0.0011130162199064486
2018-04-30,2648.05,-0.008221243907144071
2018-05-01,2654.8,0.0025458022179103423
2018-05-02,2635.67,-0.007231903167589593
2018-05-03,2629.73,-0.0022562397993910466
2018-05-04,2663.42,0.012729831933829594
2018-05-07,2672.63,0.003451995069662317
2018-05-08,2671.92,-0.00026569121971942167
2018-05-09,2697.79,0.009635604216150284
2018-05-10,2723.07,0.009327000979503453
2018-05-11,2727.72,0.0017061751151761229
2018-05-14,2730.13,0.0008831316934818645
2018-05-15,2711.45,-0.006865679959648929
2018-05-16,2722.46,0.004052336187627681
2018-05-17,2720.13,-0.0008562100552644836
2018-05-18,2712.97,-0.002635697537312076
2018-05-21,2733.01,0.007359590175901154
2018-05-22,2724.44,-0.003140663512949615
2018-05-23,2733.29,0.0032431094088005707
2018-05-24,2727.76,-0.002025252246427023
2018-05-25,2721.33,-0.002360028182485152
2018-05-29,2689.86,-0.011631583739264428
2018-05-30,2724.01,0.012615911702765992
2018-05-31,2705.27,-0.006903336878120392
2018-06-01,2734.62,0.010790764075641945
2018-06-04,2746.87,0.004469595089461542
2018-06-05,2748.8,0.0007023711683356026
2018-06-06,2772.35,0.008530883175666304
2018-06-07,2770.37,-0.0007144506972114328
2018-06-08,2779.03,0.0031210606659346496
2018-06-11,2782.0,0.0010681475490628145
2018-06-12,2786.85,0.00174183223690072
2018-06-13,2775.63,-0.0040341772794629804
2018-06-14,2782.49,0.002468461812028977
2018-06-15,2779.66,-0.0010175922059643128
2018-06-18,2773.75,-0.002128422800087293
2018-06-19,2762.59,-0.004031549765964648
2018-06-20,2767.32,0.001710697336311462
2018-06-21,2749.76,-0.006365707692292055
2018-06-22,2754.88,0.0018602493447312796
2018-06-25,2717.07,-0.013819790665146492
2018-06-26,2723.06,0.0022021541473096207
2018-06-27,2699.63,-0.008641521386802076
2018-06-28,2716.31,0.006159615039220689
2018-06-29,2718.37,0.0007580943491278802
2018-07-02,2726.71,0.0030633182696382377
2018-07-03,2713.22,-0.004959632808581027
2018-07-05,2736.61,0.00858380669408465
2018-07-06,2759.82,0.008445532084703444
2018-07-09,2784.17,0.00878434361527436
2018-07-10,2793.84,0.0034671897996760848
2018-07-11,2774.02,-0.007119461953973172
2018-07-12,2798.29,0.008710984661528975
2018-07-13,2801.31,0.0010786485794733736
2018-07-16,2798.43,-0.0010286192765862623
2018-07-17,2809.55,0.0039657825363441646
2018-07-18,2815.62,0.002158157835582486
2018-07-19,2804.49,-0.003960781746415343
2018-07-20,2801.83,-0.0009489291369755293
2018-07-23,2806.98,0.001836397184893812
2018-07-24,2820.4,0.004769546552918058
2018-07-25,2846.07,0.009060376426541339
2018-07-26,2837.44,-0.003036858079784821
2018-07-27,2818.82,-0.006583879546122162
2018-07-30,2802.6,-0.0057707999094027684
2018-07-31,2816.29,0.004872858193981422
2018-08-01,2813.36,-0.0010409173801422256
2018-08-02,2827.22,0.004914398127409569
2018-08-03,2840.35,0.004633387321150373
2018-08-06,2850.4,0.0035320512931100723
2018-08-07,2858.45,0.0028201845679713955
2018-08-08,2857.7,-0.0002624143888114716
2018-08-09,2853.58,-0.001442759141442096
2018-08-10,2833.28,-0.0071392952256221776
2018-08-13,2821.93,-0.004014003101378449
2018-08-14,2839.96,0.006368919546678065
2018-08-15,2818.37,-0.007631263915858
2018-08-16,2840.69,0.007888276759113744
2018-08-17,2850.13,0.003317626865218415
2018-08-20,2857.05,0.0024250166951826913
2018-08-21,2862.96,0.002066430689121823
2018-08-22,2861.82,-0.0003982685850179024
2018-08-23,2856.98,-0.0016926632005294096
2018-08-24,2874.69,0.006179719474591394
2018-08-27,2896.74,0.007641124395723509
2018-08-28,2897.52,0.00026923196567363306
2018-08-29,2914.04,0.005685235804660849
2018-08-30,2901.13,-0.004440118245784497
2018-08-31,2901.52,0.00013442134217545032
2018-09-04,2896.72,-0.0016556752036844813
2018-09-05,2888.6,-0.002807106722542585
2018-09-06,2878.05,-0.0036589741948480636
2018-09-07,2871.68,-0.0022157571246541607
2018-09-10,2877.13,0.0018960451407243895
2018-09-11,2887.89,0.00373286215637858
2018-09-12,2888.92,0.00035659819551447924
2018-09-13,2904.18,0.005268348654683841
2018-09-14,2904.98,0.0002754270858638108
2018-09-17,2888.8,-0.005585314617481352
2018-09-18,2904.31,0.0053546495954313045
2018-09-19,2907.95,0.0012525249991828247
2018-09-20,2930.75,0.0078099973940757295
2018-09-21,2929.67,-0.000368574270180666
2018-09-24,2919.37,-0.0035219491222058252
2018-09-25,2915.56,-0.001305928448663174
2018-09-26,2905.97,-0.0032946695026323525
2018-09-27,2914.0,0.002759466146894596
2018-09-28,2913.98,-6.863441535109871e-06
2018-10-01,2924.59,0.003634455587306462
2018-10-02,2923.43,-0.00039671547471265
2018-10-03,2925.51,0.000711240015347947
2018-10-04,2901.61,-0.008203069104388838
2018-10-05,2885.57,-0.005543301253227106
2018-10-08,2884.43,-0.0003951473188328336
2018-10-09,2880.34,-0.0014189640475690268
2018-10-10,2785.68,-0.033416333989062075
2018-10-11,2728.37,-0.020787647463574643
2018-10-12,2767.13,0.014106320709680986
2018-10-15,2750.79,-0.005922538841602432
2018-10-16,2809.92,0.02126787003864994
2018-10-17,2809.21,-0.0002527081607928139
2018-10-18,2768.78,-0.014496515061646065
2018-10-19,2767.78,-0.00036123513910180094
2018-10-22,2755.88,-0.004308743988789665
2018-10-23,2740.69,-0.005527097324213415
2018-10-24,2656.1,-0.03135083200711897
